year,state_name,county_fips,county_name,votes_gop,votes_dem,total_votes,diff,per_gop,per_dem,per_point_diff
2020,Iowa,19153,Polk County,106800,146250,258755,39450.0,0.4127456474271028,0.565206469440204,15.25
2020,Iowa,19155,Pottawattamie County,26247,18575,45744,7672.0,0.5737801678908709,0.4060641832808674,16.77
2020,Iowa,19157,Poweshiek County,5657,4306,10140,1351.0,0.5578895463510848,0.42465483234714,13.32
2020,Iowa,19159,Ringgold County,1968,709,2714,1259.0,0.7251289609432572,0.261238025055269,46.39
2020,Iowa,19161,Sac County,4061,1389,5535,2672.0,0.7336946702800361,0.2509485094850948,48.27
2020,Iowa,19163,Scott County,43683,46926,92599,3243.0,0.471743755332131,0.5067657318113586,3.5
2020,Iowa,19165,Shelby County,4697,1959,6795,2738.0,0.691243561442237,0.2883002207505519,40.29
2020,Iowa,19167,Sioux County,15680,3019,19051,12661.0,0.8230539079313421,0.1584693716865256,66.46
2020,Iowa,19169,Story County,20340,29175,51038,8835.0,0.3985265880324464,0.5716329009757436,17.31
2020,Iowa,19171,Tama County,5303,3577,9048,1726.0,0.5860963748894783,0.3953359858532272,19.08
2020,Iowa,19173,Taylor County,2463,746,3249,1717.0,0.7580794090489381,0.2296091104955371,52.85
2020,Iowa,19175,Union County,4010,2061,6185,1949.0,0.6483427647534358,0.3332255456750202,31.51
2020,Iowa,19177,Van Buren County,2859,875,3791,1984.0,0.7541545766288579,0.2308098127143234,52.33
2020,Iowa,19179,Wapello County,9516,5821,15633,3695.0,0.6087123392822875,0.3723533550821979,23.64
2020,Iowa,19181,Warren County,17782,12574,31039,5208.0,0.5728921679177809,0.4051032571925642,16.78
2020,Iowa,19183,Washington County,6971,4561,11765,2410.0,0.5925201869953252,0.387675308117297,20.48
2020,Iowa,19185,Wayne County,2338,727,3109,1611.0,0.752010292698617,0.2338372467031199,51.82
2020,Iowa,19187,Webster County,10938,6613,17822,4325.0,0.6137358321176074,0.3710582426214791,24.27
2020,Iowa,19189,Winnebago County,3707,2135,5970,1572.0,0.6209380234505862,0.3576214405360134,26.33
2020,Iowa,19191,Winneshiek County,6235,5617,12064,618.0,0.5168269230769231,0.4656001326259947,5.12
2020,Iowa,19193,Woodbury County,25736,18704,45362,7032.0,0.5673471187337419,0.4123274987875314,15.5
2020,Iowa,19195,Worth County,2738,1596,4418,1142.0,0.6197374377546401,0.3612494341330919,25.85
2020,Iowa,19197,Wright County,4136,1996,6254,2140.0,0.6613367444835305,0.3191557403261912,34.22
2020,Kansas,20001,Allen County,4155,1559,5842,2596.0,0.7112290311537145,0.2668606641561109,44.44
2020,Kansas,20003,Anderson County,2874,765,3720,2109.0,0.7725806451612903,0.2056451612903226,56.69
2020,Kansas,20005,Atchison County,4826,2314,7312,2512.0,0.6600109409190372,0.3164660831509847,34.35
2020,Kansas,20007,Barber County,1992,284,2313,1708.0,0.8612191958495461,0.1227842628620838,73.84
2020,Kansas,20009,Barton County,8480,2302,10961,6178.0,0.7736520390475322,0.2100173341848371,56.36
2020,Kansas,20011,Bourbon County,4910,1505,6550,3405.0,0.749618320610687,0.2297709923664122,51.98
2020,Kansas,20013,Brown County,3206,1088,4396,2118.0,0.7292993630573248,0.2474977252047315,48.18
2020,Kansas,20015,Butler County,22250,9003,31946,13247.0,0.6964878232016528,0.2818193201026732,41.47
2020,Kansas,20017,Chase County,1114,341,1478,773.0,0.7537212449255751,0.2307171853856563,52.3
2020,Kansas,20019,Chautauqua County,1397,212,1634,1185.0,0.8549571603427173,0.1297429620563035,72.52
2020,Kansas,20021,Cherokee County,6622,2163,8945,4459.0,0.7403018446059251,0.2418110676355505,49.85
2020,Kansas,20023,Cheyenne County,1158,220,1400,938.0,0.8271428571428572,0.1571428571428571,67.0
2020,Kansas,20025,Clark County,885,143,1048,742.0,0.8444656488549618,0.1364503816793893,70.8
2020,Kansas,20027,Clay County,3129,883,4134,2246.0,0.7568940493468795,0.2135945815191098,54.33
2020,Kansas,20029,Cloud County,3182,893,4174,2289.0,0.7623382846190704,0.2139434595112601,54.84
2020,Kansas,20031,Coffey County,3407,928,4448,2479.0,0.7659622302158273,0.2086330935251798,55.73
2020,Kansas,20033,Comanche County,745,126,904,619.0,0.8241150442477876,0.1393805309734513,68.47
2020,Kansas,20035,Cowley County,9442,4171,13911,5271.0,0.6787434404428151,0.2998346632161598,37.89
2020,Kansas,20037,Crawford County,10045,6179,16718,3866.0,0.6008493838975955,0.3696016269888743,23.12
2020,Kansas,20039,Decatur County,1232,208,1458,1024.0,0.8449931412894376,0.1426611796982167,70.23
2020,Kansas,20041,Dickinson County,7045,2040,9246,5005.0,0.7619511139952412,0.2206359506813757,54.13
2020,Kansas,20043,Doniphan County,2949,678,3674,2271.0,0.8026673924877518,0.1845400108873162,61.81
2020,Kansas,20045,Douglas County,16737,39436,57540,22699.0,0.2908759124087591,0.6853667014250956,39.45
2020,Kansas,20047,Edwards County,1127,267,1413,860.0,0.7975937721160651,0.1889596602972399,60.86
2020,Kansas,20049,Elk County,1130,191,1347,939.0,0.8389012620638456,0.1417965850037119,69.71
2020,Kansas,20051,Ellis County,9569,3633,13501,5936.0,0.7087623139026739,0.2690911784312273,43.97
2020,Kansas,20053,Ellsworth County,2106,646,2806,1460.0,0.7505345687811832,0.2302209550962223,52.03
2020,Kansas,20055,Finney County,7079,4155,11466,2924.0,0.6173905459619745,0.3623757195185766,25.5
2020,Kansas,20057,Ford County,5763,2926,8850,2837.0,0.651186440677966,0.3306214689265537,32.06
2020,Kansas,20059,Franklin County,8326,3623,12247,4703.0,0.6798399608067281,0.2958275496039846,38.4
2020,Kansas,20061,Geary County,5193,3825,9311,1368.0,0.5577274191816132,0.4108044248738052,14.69
2020,Kansas,20063,Gove County,1256,163,1433,1093.0,0.8764829030006979,0.1137473831123517,76.27
2020,Kansas,20065,Graham County,1052,222,1302,830.0,0.8079877112135176,0.1705069124423963,63.75
2020,Kansas,20067,Grant County,1910,497,2452,1413.0,0.7789559543230016,0.2026916802610114,57.63
2020,Kansas,20069,Gray County,1871,337,2240,1534.0,0.8352678571428571,0.1504464285714285,68.48
2020,Kansas,20071,Greeley County,537,77,629,460.0,0.8537360890302067,0.12241653418124,73.13
2020,Kansas,20073,Greenwood County,2404,562,3030,1842.0,0.7933993399339934,0.1854785478547854,60.79
2020,Kansas,20075,Hamilton County,684,134,837,550.0,0.8172043010752689,0.1600955794504181,65.71
2020,Kansas,20077,Harper County,2128,453,2626,1675.0,0.8103579588728104,0.1725057121096725,63.79
2020,Kansas,20079,Harvey County,10015,6652,17034,3363.0,0.58794176353176,0.3905130914641305,19.74
2020,Kansas,20081,Haskell County,1103,261,1383,842.0,0.7975415762834418,0.1887201735357917,60.88
2020,Kansas,20083,Hodgeman County,866,151,1033,715.0,0.8383349467570184,0.1461761858664085,69.22
2020,Kansas,20085,Jackson County,4435,1852,6468,2583.0,0.6856833642547928,0.2863327149041434,39.94
2020,Kansas,20087,Jefferson County,6193,3106,9581,3087.0,0.6463834672789897,0.32418327940716,32.22
2020,Kansas,20089,Jewell County,1369,211,1608,1158.0,0.8513681592039801,0.1312189054726368,72.01
2020,Kansas,20091,Johnson County,155631,184259,349386,28628.0,0.4454414315399014,0.5273794599669134,8.19
2020,Kansas,20093,Kearny County,1134,255,1413,879.0,0.802547770700637,0.1804670912951167,62.21
2020,Kansas,20095,Kingman County,3102,745,3929,2357.0,0.7895138712140494,0.1896156782896411,59.99
2020,Kansas,20097,Kiowa County,957,153,1139,804.0,0.8402107111501317,0.1343283582089552,70.59
2020,Kansas,20099,Labette County,5639,2607,8414,3032.0,0.6701925362491087,0.3098407416211077,36.04
2020,Kansas,20101,Lane County,757,114,888,643.0,0.8524774774774775,0.1283783783783783,72.41
2020,Kansas,20103,Leavenworth County,21378,13753,36115,7625.0,0.591942406202409,0.3808112972449121,21.11
2020,Kansas,20105,Lincoln County,1273,266,1570,1007.0,0.810828025477707,0.1694267515923566,64.14
2020,Kansas,20107,Linn County,3940,863,4903,3077.0,0.8035896389965327,0.176014684886804,62.76
2020,Kansas,20109,Logan County,1231,185,1437,1046.0,0.8566457898399443,0.1287404314544189,72.79
2020,Kansas,20111,Lyon County,7381,5878,13622,1503.0,0.5418440757598003,0.4315078549405373,11.03
2020,Kansas,20113,McPherson County,9562,3977,13868,5585.0,0.6895010095183155,0.2867753100663398,40.27
2020,Kansas,20115,Marion County,4377,1463,5969,2914.0,0.7332886580666779,0.2450996816887251,48.82
2020,Kansas,20117,Marshall County,3662,1239,5023,2423.0,0.7290463866215409,0.2466653394385825,48.24
2020,Kansas,20119,Meade County,1508,261,1807,1247.0,0.8345323741007195,0.1444382955174322,69.01
2020,Kansas,20121,Miami County,12116,5133,17624,6983.0,0.6874716295960055,0.2912505674080798,39.62
2020,Kansas,20123,Mitchell County,2454,547,3039,1907.0,0.807502467917078,0.179993418887792,62.75
2020,Kansas,20125,Montgomery County,9768,3147,13177,6621.0,0.7412916445321394,0.2388252257721788,50.25
2020,Kansas,20127,Morris County,2085,721,2849,1364.0,0.7318357318357318,0.253071253071253,47.88
2020,Kansas,20129,Morton County,1004,147,1163,857.0,0.8632846087704213,0.1263972484952708,73.69
2020,Kansas,20131,Nemaha County,4612,920,5625,3692.0,0.8199111111111111,0.1635555555555555,65.64
2020,Kansas,20133,Neosho County,4795,1727,6629,3068.0,0.723336853220697,0.2605219490119173,46.28
2020,Kansas,20135,Ness County,1315,147,1487,1168.0,0.8843308675184937,0.0988567585743107,78.55
2020,Kansas,20137,Norton County,1977,361,2390,1616.0,0.8271966527196652,0.1510460251046025,67.62
2020,Kansas,20139,Osage County,5591,2099,7893,3492.0,0.7083491701507665,0.2659318383377676,44.24
2020,Kansas,20141,Osborne County,1590,275,1899,1315.0,0.8372827804107424,0.1448130595050026,69.25
2020,Kansas,20143,Ottawa County,2581,504,3159,2077.0,0.8170307059195948,0.1595441595441595,65.75
2020,Kansas,20145,Pawnee County,2028,635,2712,1393.0,0.7477876106194691,0.2341445427728613,51.36
2020,Kansas,20147,Phillips County,2388,318,2752,2070.0,0.8677325581395349,0.1155523255813953,75.22
2020,Kansas,20149,Pottawatomie County,9247,3257,12815,5990.0,0.7215762777994538,0.2541552867733125,46.74
2020,Kansas,20151,Pratt County,3087,924,4107,2163.0,0.7516435354273192,0.224981738495252,52.67
2020,Kansas,20153,Rawlins County,1253,214,1496,1039.0,0.8375668449197861,0.1430481283422459,69.45
2020,Kansas,20155,Reno County,17948,8602,27245,9346.0,0.6587630757937236,0.3157276564507249,34.3
2020,Kansas,20157,Republic County,2172,420,2643,1752.0,0.8217934165720772,0.1589103291713961,66.29
2020,Kansas,20159,Rice County,3187,953,4230,2234.0,0.7534278959810875,0.2252955082742316,52.81
2020,Kansas,20161,Riley County,11174,11940,23855,766.0,0.4684133305386711,0.5005239991616014,3.21
2020,Kansas,20163,Rooks County,2294,332,2661,1962.0,0.8620819240886884,0.1247651258925216,73.73
2020,Kansas,20165,Rush County,1425,291,1748,1134.0,0.8152173913043478,0.1664759725400457,64.87
2020,Kansas,20167,Russell County,2765,591,3429,2174.0,0.8063575386410032,0.1723534558180227,63.4
2020,Kansas,20169,Saline County,15313,8022,23911,7291.0,0.640416544686546,0.3354941240433273,30.49
2020,Kansas,20171,Scott County,1991,290,2322,1701.0,0.8574504737295435,0.1248923341946597,73.26
2020,Kansas,20173,Sedgwick County,117653,90820,213552,26833.0,0.550933730426313,0.4252828350940286,12.57
2020,Kansas,20175,Seward County,3285,1736,5099,1549.0,0.6442439694057658,0.3404589135124534,30.38
2020,Kansas,20177,Shawnee County,40443,43015,86122,2572.0,0.4696012633241216,0.499465873992708,2.99
2020,Kansas,20179,Sheridan County,1237,144,1397,1093.0,0.8854688618468146,0.1030780243378668,78.24
2020,Kansas,20181,Sherman County,2222,386,2673,1836.0,0.831275720164609,0.1444070332959222,68.69
2020,Kansas,20183,Smith County,1734,328,2092,1406.0,0.8288718929254302,0.1567877629063097,67.21
2020,Kansas,20185,Stafford County,1631,355,2017,1276.0,0.8086266732771443,0.1760039662865642,63.26
2020,Kansas,20187,Stanton County,607,147,767,460.0,0.7913950456323338,0.1916558018252933,59.97
2020,Kansas,20189,Stevens County,1731,233,1997,1498.0,0.8668002003004507,0.1166750125187781,75.01
2020,Kansas,20191,Sumner County,7998,2551,10779,5447.0,0.7419983300862789,0.2366638834771314,50.53
2020,Kansas,20193,Thomas County,3106,622,3794,2484.0,0.8186610437532946,0.1639430680021086,65.47
2020,Kansas,20195,Trego County,1341,238,1603,1103.0,0.8365564566437929,0.148471615720524,68.81
2020,Kansas,20197,Wabaunsee County,2813,956,3861,1857.0,0.7285677285677286,0.2476042476042476,48.1
2020,Kansas,20199,Wallace County,762,44,817,718.0,0.9326805385556916,0.0538555691554467,87.88
2020,Kansas,20201,Washington County,2332,467,2843,1865.0,0.8202602884277173,0.1642631023566655,65.6
2020,Kansas,20203,Wichita County,803,147,961,656.0,0.8355879292403746,0.1529656607700312,68.26
2020,Kansas,20205,Wilson County,3111,711,3899,2400.0,0.7978968966401642,0.1823544498589382,61.55
2020,Kansas,20207,Woodson County,1189,283,1495,906.0,0.7953177257525084,0.1892976588628762,60.6
2020,Kansas,20209,Wyandotte County,18512,35566,55107,17054.0,0.3359282849728709,0.6453989511314352,30.95
2020,Kentucky,21001,Adair County,7276,1392,8768,5884.0,0.8298357664233577,0.1587591240875912,67.11
2020,Kentucky,21003,Allen County,7587,1642,9364,5945.0,0.8102306706535668,0.1753524134985049,63.49
2020,Kentucky,21005,Anderson County,9661,3348,13254,6313.0,0.7289120265580202,0.2526029877772748,47.63
2020,Kentucky,21007,Ballard County,3356,825,4225,2531.0,0.7943195266272189,0.1952662721893491,59.91
2020,Kentucky,21009,Barren County,14654,5127,20064,9527.0,0.7303628389154705,0.2555322966507177,47.48
2020,Kentucky,21011,Bath County,3986,1573,5627,2413.0,0.7083703572063267,0.2795450506486582,42.88
2020,Kentucky,21013,Bell County,8140,1789,10044,6351.0,0.8104340900039825,0.1781162883313421,63.23
2020,Kentucky,21015,Boone County,44814,20901,66998,23913.0,0.668885638377265,0.3119645362548136,35.69
2020,Kentucky,21017,Bourbon County,6190,3296,9648,2894.0,0.6415837479270315,0.3416252072968491,30.0
2020,Kentucky,21019,Boyd County,14295,7083,21751,7212.0,0.657211162705163,0.325640200450554,33.16
2020,Kentucky,21021,Boyle County,8872,5298,14478,3574.0,0.6127918220748723,0.3659345213427269,24.69
2020,Kentucky,21023,Bracken County,3398,800,4246,2598.0,0.8002826189354687,0.1884126236457842,61.19
2020,Kentucky,21025,Breathitt County,4265,1301,5661,2964.0,0.7534004592828122,0.2298180533474651,52.36
2020,Kentucky,21027,Breckinridge County,7701,2350,10201,5351.0,0.7549259876482698,0.2303695716106264,52.46
2020,Kentucky,21029,Bullitt County,30708,10552,41998,20156.0,0.7311776751273871,0.2512500595266441,47.99
2020,Kentucky,21031,Butler County,4960,1079,6125,3881.0,0.809795918367347,0.1761632653061224,63.36
2020,Kentucky,21033,Caldwell County,4906,1433,6434,3473.0,0.7625116568231272,0.2227230338824992,53.98
2020,Kentucky,21035,Calloway County,11352,5797,17457,5555.0,0.6502835538752363,0.3320730938878387,31.82
2020,Kentucky,21037,Campbell County,28482,19374,48878,9108.0,0.5827161504153198,0.3963746470804861,18.63
2020,Kentucky,21039,Carlisle County,2159,463,2638,1696.0,0.8184230477634572,0.1755117513267627,64.29
2020,Kentucky,21041,Carroll County,2954,1116,4136,1838.0,0.7142166344294004,0.269825918762089,44.44
2020,Kentucky,21043,Carter County,8775,2642,11586,6133.0,0.7573795960642155,0.2280338339375107,52.93
2020,Kentucky,21045,Casey County,6179,918,7171,5261.0,0.8616650397434109,0.1280156184632547,73.36
2020,Kentucky,21047,Christian County,15080,8296,23863,6784.0,0.6319406612747769,0.347651175459917,28.43
2020,Kentucky,21049,Clark County,11811,6004,18139,5807.0,0.6511384310050168,0.3309995038315232,32.01
2020,Kentucky,21051,Clay County,6677,831,7591,5846.0,0.8795942563562114,0.109471742853379,77.01
2020,Kentucky,21053,Clinton County,4280,603,4932,3677.0,0.8678021086780211,0.1222627737226277,74.55
2020,Kentucky,21055,Crittenden County,3451,731,4242,2720.0,0.8135313531353136,0.1723243752946723,64.12
2020,Kentucky,21057,Cumberland County,2769,508,3309,2261.0,0.8368087035358114,0.1535207011181626,68.33
2020,Kentucky,21059,Daviess County,31025,17286,49287,13739.0,0.629476332501471,0.3507212855316818,27.88
2020,Kentucky,21061,Edmonson County,4828,1227,6132,3601.0,0.7873450750163079,0.2000978473581213,58.72
2020,Kentucky,21063,Elliott County,2246,712,2995,1534.0,0.7499165275459099,0.2377295492487479,51.22
2020,Kentucky,21065,Estill County,5100,1355,6540,3745.0,0.7798165137614679,0.2071865443425076,57.26
2020,Kentucky,21067,Fayette County,58860,90600,152912,31740.0,0.3849272784346552,0.5924976457047191,20.76
2020,Kentucky,21069,Fleming County,5534,1474,7068,4060.0,0.7829654782116582,0.208545557441992,57.44
2020,Kentucky,21071,Floyd County,12250,3884,16353,8366.0,0.7490980248272489,0.237509937014615,51.16
2020,Kentucky,21073,Franklin County,12900,12652,26072,248.0,0.4947836759742252,0.48527155569193,0.95
2020,Kentucky,21075,Fulton County,1606,794,2426,812.0,0.6619950535861501,0.3272877164056059,33.47
2020,Kentucky,21077,Gallatin County,2955,822,3849,2133.0,0.7677318784099766,0.2135619641465315,55.42
2020,Kentucky,21079,Garrard County,6754,1830,8706,4924.0,0.7757868136917069,0.2101998621640248,56.56
2020,Kentucky,21081,Grant County,8725,2205,11108,6520.0,0.7854699315808427,0.1985055815628376,58.7
2020,Kentucky,21083,Graves County,13206,3560,17019,9646.0,0.7759562841530054,0.2091779775544979,56.68
2020,Kentucky,21085,Grayson County,9453,2400,11985,7053.0,0.7887359198998748,0.2002503128911139,58.85
2020,Kentucky,21087,Green County,4838,920,5812,3918.0,0.8324156916724019,0.1582931865106676,67.41
2020,Kentucky,21089,Greenup County,13064,4873,18176,8191.0,0.71875,0.2681007922535211,45.06
2020,Kentucky,21091,Hancock County,3145,1351,4587,1794.0,0.6856333115325921,0.2945280139524744,39.11
2020,Kentucky,21093,Hardin County,29832,18101,48941,11731.0,0.6095502748207025,0.3698534970678981,23.97
2020,Kentucky,21095,Harlan County,9367,1494,10971,7873.0,0.8537963722541245,0.1361771944216571,71.76
2020,Kentucky,21097,Harrison County,6334,2400,8859,3934.0,0.7149791172818603,0.2709109380291229,44.41
2020,Kentucky,21099,Hart County,6345,1908,8370,4437.0,0.7580645161290323,0.2279569892473118,53.01
2020,Kentucky,21101,Henderson County,12730,7639,20697,5091.0,0.6150649852635648,0.3690873073392279,24.6
2020,Kentucky,21103,Henry County,5843,2142,8110,3701.0,0.7204685573366214,0.264118372379778,45.64
2020,Kentucky,21105,Hickman County,1714,458,2199,1256.0,0.7794452023647113,0.2082764893133242,57.12
2020,Kentucky,21107,Hopkins County,15757,5439,21512,10318.0,0.7324748977314987,0.2528356266269989,47.96
2020,Kentucky,21109,Jackson County,5453,605,6113,4848.0,0.8920333715033535,0.0989694094552592,79.31
2020,Kentucky,21111,Jefferson County,150646,228358,386629,77712.0,0.3896396804171441,0.590638570826296,20.1
2020,Kentucky,21113,Jessamine County,17096,8567,26280,8529.0,0.6505327245053273,0.3259893455098934,32.45
2020,Kentucky,21115,Johnson County,8450,1608,10192,6842.0,0.8290816326530612,0.1577708006279435,67.13
2020,Kentucky,21117,Kenton County,48129,32271,82198,15858.0,0.5855251952602253,0.3926007932066473,19.29
2020,Kentucky,21119,Knott County,4780,1412,6252,3368.0,0.7645553422904671,0.2258477287268074,53.87
2020,Kentucky,21121,Knox County,11012,2114,13273,8898.0,0.8296541851879756,0.159270699917125,67.04
2020,Kentucky,21123,Larue County,5685,1504,7301,4181.0,0.7786604574715792,0.2059991781947678,57.27
2020,Kentucky,21125,Laurel County,23237,4475,28111,18762.0,0.8266159154779268,0.1591903525310376,66.74
2020,Kentucky,21127,Lawrence County,5633,1238,6955,4395.0,0.809920920201294,0.1780014378145219,63.19
2020,Kentucky,21129,Lee County,2273,481,2801,1792.0,0.8114958943234559,0.1717243841485184,63.98
2020,Kentucky,21131,Leslie County,4321,446,4813,3875.0,0.8977768543527945,0.0926656970704342,80.51
2020,Kentucky,21133,Letcher County,7226,1799,9135,5427.0,0.7910235358511221,0.1969348659003831,59.41
2020,Kentucky,21135,Lewis County,4986,823,5883,4163.0,0.847526772055074,0.1398946115927248,70.76
2020,Kentucky,21137,Lincoln County,8489,2254,10914,6235.0,0.777808319589518,0.2065237309877222,57.13
2020,Kentucky,21139,Livingston County,4010,939,5004,3071.0,0.8013589128697043,0.1876498800959232,61.37
2020,Kentucky,21141,Logan County,9067,3094,12350,5973.0,0.73417004048583,0.2505263157894737,48.36
2020,Kentucky,21143,Lyon County,3100,1092,4228,2008.0,0.7332071901608326,0.2582781456953642,47.49
2020,Kentucky,21145,McCracken County,21820,11195,33549,10625.0,0.6503919639929655,0.3336910191063817,31.67
2020,Kentucky,21147,McCreary County,5664,725,6438,4939.0,0.8797763280521901,0.1126126126126126,76.72
2020,Kentucky,21149,McLean County,3633,1074,4782,2559.0,0.759723964868256,0.2245922208281054,53.51
2020,Kentucky,21151,Madison County,27356,15581,43957,11775.0,0.6223354642036536,0.3544600404941193,26.79
2020,Kentucky,21153,Magoffin County,4174,1214,5447,2960.0,0.7662933724986231,0.222874977051588,54.34
2020,Kentucky,21155,Marion County,6113,2722,8928,3391.0,0.6846998207885304,0.3048835125448029,37.98
2020,Kentucky,21157,Marshall County,13297,4071,17603,9226.0,0.7553826052377436,0.2312673976026813,52.41
2020,Kentucky,21159,Martin County,3496,403,3936,3093.0,0.8882113821138211,0.1023882113821138,78.58
2020,Kentucky,21161,Mason County,5477,2362,7958,3115.0,0.6882382508167881,0.2968082432772053,39.14
2020,Kentucky,21163,Meade County,10185,3632,14113,6553.0,0.7216750513710763,0.2573513781619783,46.43
2020,Kentucky,21165,Menifee County,2311,750,3102,1561.0,0.745003223726628,0.241779497098646,50.32
2020,Kentucky,21167,Mercer County,8506,3033,11735,5473.0,0.7248402215594376,0.2584576054537708,46.64
2020,Kentucky,21169,Metcalfe County,3959,975,5012,2984.0,0.789904229848364,0.1945331205107741,59.54
2020,Kentucky,21171,Monroe County,4628,657,5330,3971.0,0.8682926829268293,0.123264540337711,74.5
2020,Kentucky,21173,Montgomery County,8993,3630,12842,5363.0,0.7002803301666407,0.2826662513627161,41.76
2020,Kentucky,21175,Morgan County,4301,1175,5544,3126.0,0.7757936507936508,0.2119408369408369,56.39
2020,Kentucky,21177,Muhlenberg County,10497,3545,14235,6952.0,0.7374077976817703,0.2490340709518791,48.84
2020,Kentucky,21179,Nelson County,15703,7188,23256,8515.0,0.6752235982112144,0.3090815273477812,36.61
2020,Kentucky,21181,Nicholas County,2408,955,3396,1453.0,0.7090694935217904,0.2812131919905771,42.79
2020,Kentucky,21183,Ohio County,8582,2404,11129,6178.0,0.7711384670680205,0.2160122203252763,55.51
2020,Kentucky,21185,Oldham County,22654,14505,37976,8149.0,0.5965346534653465,0.3819517590056878,21.46
2020,Kentucky,21187,Owen County,4292,1098,5458,3194.0,0.786368633198974,0.2011725906925613,58.52
2020,Kentucky,21189,Owsley County,1671,216,1896,1455.0,0.8813291139240507,0.1139240506329113,76.74
2020,Kentucky,21191,Pendleton County,5515,1322,6925,4193.0,0.7963898916967509,0.1909025270758122,60.55
2020,Kentucky,21193,Perry County,8129,2356,10626,5773.0,0.7650103519668737,0.2217203086768304,54.33
2020,Kentucky,21195,Pike County,20284,4866,25395,15418.0,0.7987399094309904,0.1916125221500295,60.71
2020,Kentucky,21197,Powell County,4041,1367,5505,2674.0,0.7340599455040872,0.2483197093551317,48.57
2020,Kentucky,21199,Pulaski County,25442,5666,31557,19776.0,0.8062236587761827,0.1795481192762303,62.67
2020,Kentucky,21201,Robertson County,884,253,1146,631.0,0.7713787085514834,0.2207678883071553,55.06
2020,Kentucky,21203,Rockcastle County,6577,1134,7784,5443.0,0.8449383350462487,0.14568345323741,69.93
2020,Kentucky,21205,Rowan County,5994,3880,10065,2114.0,0.5955290611028315,0.3854942871336314,21.0
2020,Kentucky,21207,Russell County,7519,1331,8955,6188.0,0.83964265773311,0.1486320491345617,69.1
2020,Kentucky,21209,Scott County,17767,10567,28969,7200.0,0.6133107804894887,0.3647692360799475,24.85
2020,Kentucky,21211,Shelby County,15055,8077,23550,6978.0,0.6392781316348195,0.3429723991507431,29.63
2020,Kentucky,21213,Simpson County,5888,2681,8732,3207.0,0.674301420064132,0.3070316078790655,36.73
2020,Kentucky,21215,Spencer County,8737,2530,11433,6207.0,0.7641913758418613,0.221289250415464,54.29
2020,Kentucky,21217,Taylor County,9376,2963,12517,6413.0,0.7490612766637373,0.2367180634337301,51.23
2020,Kentucky,21219,Todd County,4062,1205,5363,2857.0,0.7574118963266828,0.2246876748088756,53.27
2020,Kentucky,21221,Trigg County,5487,1791,7376,3696.0,0.7438991323210412,0.2428145336225596,50.11
2020,Kentucky,21223,Trimble County,3227,1012,4320,2215.0,0.7469907407407408,0.2342592592592592,51.27
2020,Kentucky,21225,Union County,4965,1529,6577,3436.0,0.7549034514216209,0.2324768131366884,52.24
2020,Kentucky,21227,Warren County,31791,22479,55401,9312.0,0.5738344073211675,0.4057507987220447,16.81
2020,Kentucky,21229,Washington County,4482,1644,6225,2838.0,0.72,0.2640963855421687,45.59
2020,Kentucky,21231,Wayne County,7430,1700,9240,5730.0,0.8041125541125541,0.1839826839826839,62.01
2020,Kentucky,21233,Webster County,4506,1412,5993,3094.0,0.7518771900550643,0.2356082095778408,51.63
2020,Kentucky,21235,Whitley County,12567,2552,15356,10015.0,0.8183771815576973,0.166189111747851,65.22
2020,Kentucky,21237,Wolfe County,2097,839,2979,1258.0,0.7039274924471299,0.2816381336018798,42.23
2020,Kentucky,21239,Woodford County,8362,6530,15211,1832.0,0.5497337453158898,0.4292945894418513,12.04
2020,Louisiana,22001,Acadia Parish,22596,5443,28425,17153.0,0.794934036939314,0.1914863676341248,60.34
2020,Louisiana,22003,Allen Parish,7574,2108,9810,5466.0,0.7720693170234455,0.2148827726809378,55.72
2020,Louisiana,22005,Ascension Parish,40687,20399,62325,20288.0,0.6528198957079824,0.3273004412354592,32.55
2020,Louisiana,22007,Assumption Parish,7271,3833,11235,3438.0,0.6471740097908322,0.3411659991099243,30.6
2020,Louisiana,22009,Avoyelles Parish,12028,4979,17292,7049.0,0.6955817719176498,0.2879366180892898,40.76
2020,Louisiana,22011,Beauregard Parish,13575,2542,16357,11033.0,0.8299199119642966,0.1554074708076053,67.45
2020,Louisiana,22013,Bienville Parish,3891,3067,7050,824.0,0.5519148936170213,0.4350354609929078,11.69
2020,Louisiana,22015,Bossier Parish,38074,15662,54655,22412.0,0.6966242795718598,0.2865611563443417,41.01
2020,Louisiana,22017,Caddo Parish,48021,55110,104912,7089.0,0.4577264755223425,0.5252973921000458,6.76
2020,Louisiana,22019,Calcasieu Parish,55066,25982,82663,29084.0,0.6661505147405732,0.3143123283694035,35.18
2020,Louisiana,22021,Caldwell Parish,3976,745,4762,3231.0,0.8349433011339773,0.1564468710625787,67.85
2020,Louisiana,22023,Cameron Parish,3671,324,4039,3347.0,0.9088883386976976,0.0802178757118098,82.87
2020,Louisiana,22025,Catahoula Parish,3541,1269,4858,2272.0,0.7289007822149033,0.2612186084808563,46.77
2020,Louisiana,22027,Claiborne Parish,3770,2731,6580,1039.0,0.5729483282674772,0.4150455927051671,15.79
2020,Louisiana,22029,Concordia Parish,5550,3177,8828,2373.0,0.6286814680561849,0.3598776619845945,26.88
2020,Louisiana,22031,De Soto Parish,9112,5457,14736,3655.0,0.6183496199782845,0.3703175895765472,24.8
